from to value color id
1 62 23 0.58728684457309 palegreen 1
2 62 18 0.580353306961512 palegreen 2
3 62 38 0.540330539735942 orangered 3
4 62 30 0.568362931688063 orangered 4
5 62 24 0.57407466476054 orangered 5
6 62 9 0.597562252087548 orangered 6
7 63 35 0.554635892403933 orangered 7
8 63 17 0.55697394032082 palegreen 8
9 63 26 0.51544651014516 palegreen 9
10 63 40 0.50369471986482 palegreen 10
11 63 39 0.600663097276525 orangered 11
12 63 27 0.540403772544389 orangered 12
13 63 32 0.518406474995142 orangered 13
14 63 13 0.581549263592923 orangered 14
15 63 37 0.512943926174838 palegreen 15
16 63 61 0.647364934227031 orangered 16
17 4 10 0.696176916235315 orangered 17
18 4 35 0.794942421344913 orangered 18
19 4 17 0.814252693042727 palegreen 19
20 4 36 0.56841527139969 orangered 20
21 4 19 0.614172552176444 palegreen 21
22 4 15 0.611607882138239 palegreen 22
23 4 28 0.655008057222665 orangered 23
24 4 26 0.710001196235852 palegreen 24
25 4 33 0.698054287231653 orangered 25
26 4 40 0.709486681346968 palegreen 26
27 4 20 0.651155409831997 orangered 27
28 4 39 0.857408811829767 orangered 28
29 4 22 0.505087617196082 palegreen 29
30 4 27 0.755165719704895 orangered 30
31 4 12 0.641888129772633 orangered 31
32 4 32 0.73882626713111 orangered 32
33 4 25 0.532616996504721 orangered 33
34 4 13 0.817314286085928 orangered 34
35 4 37 0.738863305799157 palegreen 35
36 4 61 0.862569906011809 orangered 36
37 4 50 0.534703466940352 palegreen 37
38 4 56 0.528805845273573 palegreen 38
39 4 54 0.532708507012809 palegreen 39
40 4 53 0.561127600402411 palegreen 40
41 4 41 0.603551161886687 palegreen 41
42 4 55 0.574734666152333 palegreen 42
43 2 10 0.626691669822423 orangered 43
44 2 35 0.72945489094515 orangered 44
45 2 17 0.738116422268738 palegreen 45
46 2 36 0.511424553953881 orangered 46
47 2 19 0.55940042315852 palegreen 47
48 2 15 0.543910758015866 palegreen 48
49 2 28 0.59121444321849 orangered 49
50 2 26 0.667841402764978 palegreen 50
51 2 33 0.62950165470186 orangered 51
52 2 40 0.658101464015786 palegreen 52
53 2 20 0.589283286453236 orangered 53
54 2 39 0.788763465755198 orangered 54
55 2 27 0.703953490995425 orangered 55
56 2 12 0.590623137273457 orangered 56
57 2 32 0.6803395148029 orangered 57
58 2 25 0.501340777640381 orangered 58
59 2 13 0.759179640444333 orangered 59
60 2 37 0.675908812531928 palegreen 60
61 2 61 0.828561066219813 orangered 61
62 2 41 0.54155448458275 palegreen 62
63 2 55 0.518990419946615 palegreen 63
64 46 10 0.527987162024989 orangered 64
65 46 35 0.656471379036781 orangered 65
66 46 17 0.637390620218307 palegreen 66
67 46 28 0.502884186779619 orangered 67
68 46 26 0.649475649789723 palegreen 68
69 46 33 0.533742025959232 orangered 69
70 46 40 0.613211874125882 palegreen 70
71 46 20 0.505905766146611 orangered 71
72 46 39 0.715745092935294 orangered 72
73 46 27 0.666154849761764 orangered 73
74 46 12 0.536318584731149 orangered 74
75 46 32 0.619325572138649 orangered 75
76 46 13 0.710507032889285 orangered 76
77 46 37 0.602091076850612 palegreen 77
78 46 61 0.855591684881005 orangered 78
79 60 10 0.577281027026775 orangered 79
80 60 35 0.680700045039415 orangered 80
81 60 17 0.683165896979598 palegreen 81
82 60 19 0.519421781394919 palegreen 82
83 60 28 0.545601298712695 orangered 83
84 60 26 0.633330902938749 palegreen 84
85 60 33 0.58057740857597 orangered 85
86 60 40 0.618495062046789 palegreen 86
87 60 20 0.544793910242416 orangered 87
88 60 39 0.737277444630731 orangered 88
89 60 27 0.66372316544094 orangered 89
90 60 12 0.552148201906336 orangered 90
91 60 32 0.636341938589465 orangered 91
92 60 13 0.714140363869765 orangered 92
93 60 37 0.629438854750645 palegreen 93
94 60 61 0.796156542034588 orangered 94
95 59 10 0.685529963460918 orangered 95
96 59 35 0.765934019870522 orangered 96
97 59 17 0.795555891120856 palegreen 97
98 59 36 0.560035199051892 orangered 98
99 59 19 0.596840055871448 palegreen 99
100 59 15 0.610345263408555 palegreen 100
101 59 28 0.643065991935543 orangered 101
102 59 26 0.664231596215693 palegreen 102
103 59 33 0.686016490379383 orangered 103
104 59 40 0.675007334481279 palegreen 104
105 59 20 0.637403020860951 orangered 105
106 59 39 0.82370292026905 orangered 106
107 59 27 0.714232494551081 orangered 107
108 59 12 0.616502053068919 orangered 108
109 59 32 0.708973596961646 orangered 109
110 59 13 0.776305506532571 orangered 110
