from to value color id
1 63 37 0.579395532226824 palegreen 1
2 63 24 0.599019972128647 orangered 2
3 63 34 0.510271696956554 orangered 3
4 63 17 0.566038416433285 orangered 4
5 63 38 0.525053241356549 orangered 5
6 63 44 0.532972509299814 orangered 6
7 63 32 0.540785438558054 orangered 7
8 63 39 0.592481598165355 orangered 8
9 63 43 0.607434657107206 orangered 9
10 63 46 0.507451411249018 orangered 10
11 63 41 0.519585946596112 orangered 11
12 63 40 0.530937681880961 orangered 12
13 63 45 0.532455129311981 orangered 13
14 63 31 0.565193152260171 orangered 14
15 66 23 0.505015318683748 orangered 15
16 66 15 0.5141761137618 orangered 16
17 66 9 0.51134317880719 palegreen 17
18 66 47 0.507057967080962 palegreen 18
19 66 64 0.540194633602069 palegreen 19
20 66 10 0.540460922714141 orangered 20
21 4 22 0.595100851256821 orangered 21
22 4 18 0.689501428645635 orangered 22
23 4 16 0.644320885460171 orangered 23
24 4 20 0.695902350575734 palegreen 24
25 4 23 0.741498922875241 orangered 25
26 4 14 0.695998232195784 palegreen 26
27 4 26 0.745896198515611 palegreen 27
28 4 33 0.646375712312188 palegreen 28
29 4 25 0.711872691966632 orangered 29
30 4 29 0.612484946069634 palegreen 30
31 4 19 0.726773365609628 orangered 31
32 4 28 0.611155425352972 palegreen 32
33 4 12 0.695950219663567 orangered 33
34 4 36 0.675326233009481 palegreen 34
35 4 15 0.797142706868303 orangered 35
36 4 27 0.64590628159464 palegreen 36
37 4 13 0.690318743435348 orangered 37
38 4 21 0.652050548499415 orangered 38
39 4 30 0.675186237956666 orangered 39
40 4 35 0.704750832766457 palegreen 40
41 4 9 0.814052381033967 palegreen 41
42 4 56 0.664123724396641 orangered 42
43 4 53 0.676007609765753 orangered 43
44 4 55 0.640209679723358 orangered 44
45 4 57 0.557685875814576 orangered 45
46 4 47 0.770090627041225 palegreen 46
47 4 64 0.835412829507416 palegreen 47
48 4 54 0.70458849815408 orangered 48
49 4 75 0.542771527174444 orangered 49
50 4 6 0.66753843391653 orangered 50
51 4 65 0.526408291029375 orangered 51
52 4 1 0.642541344742539 orangered 52
53 4 10 0.836336142297824 orangered 53
54 3 22 0.501451669496766 orangered 54
55 3 18 0.625658487197768 orangered 55
56 3 20 0.538116279288283 palegreen 56
57 3 23 0.585227771427007 orangered 57
58 3 14 0.578009485190425 palegreen 58
59 3 26 0.657744558857043 palegreen 59
60 3 25 0.6003623952434 orangered 60
61 3 29 0.538335227707866 palegreen 61
62 3 19 0.663358461675638 orangered 62
63 3 28 0.568325923053808 palegreen 63
64 3 12 0.621597639874516 orangered 64
65 3 36 0.688022868034682 palegreen 65
66 3 15 0.687480789052448 orangered 66
67 3 27 0.565587893007687 palegreen 67
68 3 13 0.638032452363264 orangered 68
69 3 21 0.694100178364287 orangered 69
70 3 30 0.56716320168379 orangered 70
71 3 35 0.62984947421174 palegreen 71
72 3 9 0.729956891205067 palegreen 72
73 3 56 0.629478711679972 orangered 73
74 3 53 0.649156700419247 orangered 74
75 3 55 0.592519101393994 orangered 75
76 3 47 0.643177880398521 palegreen 76
77 3 8 0.540216923540687 orangered 77
78 3 64 0.717779357216135 palegreen 78
79 3 54 0.636734329521584 orangered 79
80 3 70 0.566351589638025 orangered 80
81 3 6 0.616448056410566 orangered 81
82 3 1 0.528322686362396 orangered 82
83 3 10 0.719244075988192 orangered 83
84 60 22 0.579218980601403 orangered 84
85 60 18 0.640808008659518 orangered 85
86 60 16 0.670852187790043 orangered 86
87 60 20 0.710072609234791 palegreen 87
88 60 23 0.748558037976842 orangered 88
89 60 14 0.683162831660022 palegreen 89
90 60 26 0.70616598968434 palegreen 90
91 60 33 0.663799870991107 palegreen 91
92 60 25 0.692525208793126 orangered 92
93 60 29 0.581057962069925 palegreen 93
94 60 19 0.672816687800016 orangered 94
95 60 28 0.558662632966722 palegreen 95
96 60 12 0.653524631573225 orangered 96
97 60 36 0.576610507064913 palegreen 97
98 60 15 0.765164554576109 orangered 98
99 60 27 0.614204070917274 palegreen 99
100 60 13 0.63367788047966 orangered 100
101 60 21 0.536531423801596 orangered 101
102 60 30 0.658368312223258 orangered 102
103 60 35 0.661523253253464 palegreen 103
104 60 9 0.762477444857635 palegreen 104
105 60 56 0.599012538550664 orangered 105
106 60 53 0.604024423481875 orangered 106
107 60 55 0.587137443573205 orangered 107
108 60 57 0.523885972414551 orangered 108
109 60 47 0.753422365629858 palegreen 109
110 60 64 0.803735331517228 palegreen 110
111 60 54 0.656602762621791 orangered 111
112 60 75 0.518412638619883 orangered 112
113 60 6 0.613125852419693 orangered 113
114 60 65 0.53033257356161 orangered 114
115 60 1 0.634281234502285 orangered 115
116 60 10 0.804168239929442 orangered 116
117 73 37 0.616883687205691 palegreen 117
118 73 24 0.681005139937405 orangered 118
119 73 34 0.505191345735188 orangered 119
120 73 17 0.585130653962282 orangered 120
121 73 38 0.55349221392262 orangered 121
122 73 44 0.536472429171057 orangered 122
123 73 32 0.539987202585568 orangered 123
124 73 39 0.624750556542458 orangered 124
125 73 43 0.672160401875104 orangered 125
126 73 46 0.527389853495671 orangered 126
127 73 41 0.550936347812643 orangered 127
128 73 40 0.551093360742832 orangered 128
129 73 45 0.563402620833654 orangered 129
130 73 16 0.558602379170959 orangered 130
131 73 20 0.557935399095099 palegreen 131
132 73 23 0.56930153126828 orangered 132
133 73 31 0.598907205795641 orangered 133
134 73 33 0.531583130064751 palegreen 134
135 73 47 0.516055091494714 palegreen 135
136 73 64 0.517230341433538 palegreen 136
137 73 10 0.516375098903642 orangered 137
