from to value color id
1 5 25 0.726121967543859 palegreen 1
2 5 24 0.735039567323769 palegreen 2
3 5 35 0.500264629578358 palegreen 3
4 5 19 0.505624121833468 palegreen 4
5 5 18 0.606911423265976 orangered 5
6 5 28 0.573430495211077 orangered 6
7 5 20 0.500926855463153 palegreen 7
8 5 30 0.664311531438481 palegreen 8
9 5 37 0.556603847759486 palegreen 9
10 5 39 0.531537616725879 orangered 10
11 5 23 0.580840955824558 palegreen 11
12 5 11 0.606511942758803 orangered 12
13 5 22 0.718112469705234 palegreen 13
14 5 38 0.599668043428336 palegreen 14
15 5 13 0.626195567073608 orangered 15
16 5 27 0.51762515285723 orangered 16
17 5 31 0.554437951517786 palegreen 17
18 5 33 0.695233873492071 orangered 18
19 5 14 0.650067439145029 palegreen 19
20 5 15 0.505332544478924 orangered 20
21 5 3 0.908449220626824 palegreen 21
22 5 45 0.82725716401529 orangered 22
23 5 49 0.720814348550508 orangered 23
24 5 46 0.710345180777299 orangered 24
25 5 47 0.84137727230233 orangered 25
26 5 50 0.580683269662482 orangered 26
27 5 42 0.809436160843461 palegreen 27
28 5 59 0.858678031202243 palegreen 28
29 5 2 0.770908060800505 orangered 29
30 5 48 0.540009924827157 orangered 30
31 5 44 0.554229144357479 orangered 31
32 5 1 0.648331006811517 orangered 32
33 5 58 0.569997406052142 orangered 33
34 5 4 0.558027035921841 orangered 34
35 6 25 0.67867000016856 palegreen 35
36 6 24 0.706659649007483 palegreen 36
37 6 35 0.509798533174852 palegreen 37
38 6 18 0.584802011086543 orangered 38
39 6 28 0.559974841162184 orangered 39
40 6 20 0.519290952066672 palegreen 40
41 6 30 0.628103459464923 palegreen 41
42 6 37 0.530039860675274 palegreen 42
43 6 39 0.509405575631414 orangered 43
44 6 23 0.525301216728806 palegreen 44
45 6 11 0.569322989704566 orangered 45
46 6 22 0.673922991594343 palegreen 46
47 6 38 0.564854336537446 palegreen 47
48 6 13 0.56668571074561 orangered 48
49 6 31 0.561168089845342 palegreen 49
50 6 33 0.657068656036982 orangered 50
51 6 14 0.613020331691792 palegreen 51
52 6 3 0.850489464406137 palegreen 52
53 6 45 0.777565914037693 orangered 53
54 6 49 0.672232583117772 orangered 54
55 6 46 0.650445952464111 orangered 55
56 6 47 0.816085147462047 orangered 56
57 6 50 0.589213015748894 orangered 57
58 6 42 0.754911313414094 palegreen 58
59 6 59 0.805216781042646 palegreen 59
60 6 2 0.723741049526089 orangered 60
61 6 48 0.528076472059651 orangered 61
62 6 44 0.506661163240874 orangered 62
63 6 1 0.608010992523406 orangered 63
64 6 58 0.514165475491092 orangered 64
65 6 4 0.520249846264046 orangered 65
66 7 35 0.544222993867038 palegreen 66
67 7 26 0.584477598117109 orangered 67
68 7 20 0.607771288894212 palegreen 68
69 7 31 0.575822553450868 palegreen 69
70 7 47 0.620842879376388 orangered 70
71 7 50 0.613632899465672 orangered 71
72 8 24 0.556196078928376 palegreen 72
